511339,Belanja Tunjangan Penghasilan Pejabat Negara,,,
511411,Belanja Gaji Dokter dan Bidan PTT,,,
511412,Belanja Tunjangan Pajak PPh Dokter dan Bidan PTT,,,
511413,Belanja Tunjangan Daerah Terpencil Dokter dan Bidan PTT,,,
511414,Belanja Tunjangan Dokter dan Bidan PTT,,,
511511,Belanja Gaji Pokok Pegawai Non PNS,,,
511512,Belanja Tunjangan Pegawai Non PNS,,,
511513,Belanja Pembulatan Gaji Pegawai Non PNS,,,
511519,Belanja Tunjangan Lainnya Non PNS,,,
511521,Belanja Tunjangan Tenaga Pendidik Non PNS,,,
511522,Belanja Tunjangan Tenaga Penyuluh Non PNS,,,
511529,Belanja Tunjangan Tenaga Pendidik dan Tenaga Penyuluh Lainnya Non PNS,,,
512111,Belanja Uang Honor Tetap,,,
512211,Belanja uang lembur,,,
512411,Belanja Pegawai (Tunjangan Khusus/ Kegiatan),,,
512412,Belanja Pegawai Transito,,,
513111,Belanja Pensiun dan Uang Tunggu PNS,,,
513112,Belanja Pensiun dan Uang Tunggu PNS Daerah,,,
513113,Belanja Pensiun dan Uang Tunggu PNS TNI/Kemhan,,,
513114,Belanja Pensiun dan Uang Tunggu PNS Polri,,,
513115,Belanja Pensiun dan Uang Tunggu PNS Eks Pegadaian,,,
513121,Belanja Pensiun dan Uang Tunggu TNI/Polri (Lama),,,
513122,Belanja Pensiun dan Uang Tunggu TNI/Kemhan,,,
513123,Belanja Pensiun dan Uang Tunggu Polri,,,
513131,Belanja Pensiun dan Uang Tunggu Pejabat Negara,,,
513132,Belanja Pensiun dan Uang Tunggu Hakim,,,
513141,Kontribusi APBN sebagai pendanaan bersama dalam pembayaran pensiun Eks PNS Dephub pada,,,
PT KAI,,,,
513151,Belanja Tunjangan Veteran,,,
513152,Belanja Dana Kehormatan Veteran,,,
513153,Belanja Tunjangan PKRI dan KNIP,,,
513161,Belanja Tunjangan Hari Tua (unfunded Liability),,,
513211,Belanja Askes PNS,,,
513212,Belanja Askes Pejabat Negara,,,
513221,Belanja Askes Penerima Pensiun,,,
513231,Belanja Askes TNI/Kemhan,,,
513241,Belanja Askes Polri,,,
513251,Belanja Askes Veteran,,,
513261,Belanja Katastropik,,,
513271,Belanja Program Jaminan Kecelakaan Kerja Pegawai,,,
513281,Belanja Program Jaminan Kematian Pegawai,,,
513311,Belanja Tunjangan Kesehatan Veteran Non Tuvet,,,
,,,,
Hal :,26,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
513411,Belanja Cadangan Perubahan Sharing,,,
513511,Belanja Kontribusi APBN Pembayaran Pensiun Eks PNS Kemhub Pada PT. KAI,,,
52,BELANJA BARANG,,,
521111,Belanja Keperluan Perkantoran,,,
521112,Belanja pengadaan bahan makanan,,,
521113,Belanja Penambah Daya Tahan Tubuh,,,
521114,Belanja pengiriman surat dinas pos pusat,,,
521115,Honor Operasional Satuan Kerja,,,
521116,Belanja Keperluan Perkantoran Atase Pertahanan Luar Negeri,,,
521119,Belanja Barang Operasional Lainnya,,,
521211,Belanja Bahan,,,
521212,Belanja Barang Transito,,,
521213,Honor Output Kegiatan,,,
521214,Belanja karena rugi selisih kurs Uang Persediaan Satker Perwakilan RI/Atase Teknis,,,
521215,Belanja Biaya Operasional Penyelenggaraan Pembayaran Manfaat Pensiun,,,
521216,Belanja Pencairan Bantuan Pendanaan Perguruan Tinggi Negeri Badan Hukum,,,
521217,Belanja Denda Keterlambatan Pembayaran Tagihan Kepada Negara,,,
521218,Belanja dalam Rangka Refund Dana PHLN,,,
521219,Belanja Barang Non Operasional Lainnya,,,
521231,Belanja Barang Pemberian Penghargaan dalam bentuk uang,,,
521232,Belanja Barang Pemberian Beasiswa Non PNS dalam bentuk uang,,,
521233,Belanja Barang Pemberian Bantuan Operasiona; dalam bentuk uang,,,
521234,Belanja Barang Pemberian Penghargaan dalam bentuk barang,,,
521511,Belanja Barang Pengganti PPN dalam rangka Hibah MCC,,,
521512,Belanja Barang Pengganti PPh dalam rangka Hibah MCC,,,
521513,Belanja Barang Pengganti Pajak Lainnya dalam rangka Hibah MCC,,,
521521,Belanja Barang Pengganti Pajak Pemda dalam rangka Hibah MCC,,,
521711,Belanja Kontribusi pada Organisasi Internasional dan Trust Fund,,,
521721,Belanja Kontribusi Dana Dukungan Kelayakan (Viability Gap Fund),,,
521722,Belanja Kontribusi Fasilitas Penyiapan Proyek (Project Development Facility),,,
521811,Belanja Barang Persediaan Barang Konsumsi,,,
521812,Belanja Barang Persediaan Amunisi,,,
521813,"Belanja Barang Persediaan Pita Cukai, Meterai dan Leges",,,
521821,Belanja Barang Persediaan bahan baku,,,
521822,Belanja Barang Persediaan barang dalam proses,,,
521831,Belanja Barang Persediaan untuk tujuan strategis/berjaga-jaga,,,
521832,Belanja Barang Persediaan Lainnya,,,
522111,Belanja Langganan Listrik,,,
522112,Belanja Langganan Telepon,,,
522113,Belanja Langganan Air,,,
522119,Belanja Langganan Daya dan Jasa Lainnya,,,
522121,Belanja Jasa Pos dan Giro,,,
522131,Belanja Jasa Konsultan,,,
522141,Belanja Sewa,,,
522151,Belanja Jasa Profesi,,,
522191,Belanja Jasa Lainnya,,,
523111,Belanja Biaya Pemeliharaan Gedung dan Bangunan,,,
523112,Belanja Barang Persediaan Pemeliharaan Gedung dan Bangunan,,,
523113,Beban Asuransi Gedung dan Bangunan,,,
523119,Belanja Biaya Pemeliharaan Gedung dan Bangunan Lainnya,,,
523121,Belanja Biaya Pemeliharaan Peralatan dan Mesin,,,
,,,,
Hal :,27,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
523122,Belanja Bahan Bakar Minyak dan Pelumas (BMP) dan Pelumas Khusus Non Pertamina,,,
523123,Belanja Barang Persediaan Pemeliharaan Peralatan dan Mesin,,,
523124,Beban Asuransi Alat Angkutan Darat/Apung/Udara Bermotor,,,
523129,Belanja Biaya Pemeliharaan Peralatan dan Mesin Lainnya,,,
523131,Belanja Biaya Pemeliharaan Jalan dan Jembatan,,,
523132,Belanja Biaya Pemeliharaan Irigasi,,,
523133,Belanja Biaya Pemeliharaan Jaringan,,,
523134,Belanja Barang Persediaan Pemeliharaan Jalan dan Jembatan,,,
523135,Belanja Barang Persediaan Pemeliharaan Irigasi,,,
523136,Belanja Barang Persediaan Pemeliharaan Jaringan,,,
523191,Belanja Barang Persediaan Pemeliharaan Lainnya,,,
523199,Belanja Biaya Pemeliharaan Lainnya,,,
524111,Belanja perjalanan biasa,,,
524112,Belanja perjalanan tetap,,,
524113,Belanja Perjalanan Dinas Dalam Kota,,,
524114,Belanja Perjalanan Dinas Paket Meeting Dalam Kota,,,
524119,Belanja Perjalanan Dinas Paket Meeting Luar Kota,,,
524211,Belanja perjalanan biasa - luar negeri,,,
524212,Belanja perjalanan tetap - luar negeri,,,
524219,Belanja perjalanan lainnya - luar negeri,,,
525111,Belanja Gaji dan Tunjangan,,,
525112,Belanja Barang,,,
525113,Belanja Jasa,,,
525114,Belanja Pemeliharaan,,,
525115,Belanja Perjalanan,,,
525116,Belanja atas Pengelolaan Endowment Fund,,,
525117,Belanja Pengelolaan Dana Perkebunan Kelapa Sawit,,,
525118,Beban Ketersediaan Layanan BLU,,,
525119,Belanja Penyediaan Barang dan Jasa  BLU Lainnya,,,
525121,Belanja Barang Persediaan Barang Konsumsi - BLU,,,
525122,Belanja Barang Persediaan Amunisi - BLU,,,
525123,Belanja Barang Persediaan Pemeliharaan - BLU,,,
525124,"Belanja Barang Persediaan Pita Cukai, Materai dan Leges - BLU",,,
525125,Belanja Barang Persediaan untuk Dijual/Diserahkan kepada Masyarakat - BLU,,,
525126,Belanja Barang Persediaan Bahan Baku untuk Proses Produksi - BLU,,,
525127,Belanja Barang Persediaan Barang dalam Proses untuk Proses Produksi - BLU,,,
525129,Belanja Barang Persediaan Lainnya - BLU,,,
526111,Belanja Tanah untuk diserahkan kepada masyarakat/Pemda,,,
526112,Belanja Peralatan dan Mesin untuk diserahkan kepada masyarakat/Pemda,,,
526113,Belanja Gedung dan Bangunan untuk diserahkan kepada masyarakat/Pemda,,,
526114,"Belanja Barang Jalan, Irigasi dan Jaringan untuk diserahkan kepada masyarakat/Pemda",,,
526115,Belanja Barang Fisik Lainnya untuk diserahkan kepada masyarakat/Pemda,,,
526122,Belanja Peralatan dan Mesin untuk diserahkan kepada masyarakat/Pemda dalam bentuk uang,,,
526123,Belanja Gedung dan Bangunan untuk diserahkan kepada masyarakat/Pemda dalam bentuk uang,,,
526124,"Belanja Jalan, Irigasi dan Jaringan Untuk Diserahkan kepada Masyarakat/Pemda dalam bentuk",,,
uang,,,,
526211,Belanja Barang Penunjang Kegiatan Dekonsentrasi untuk diserahkan kepada pemerintah daerah,,,
526212,Belanja Barang Penunjang Tugas Pembantuan untuk diserahkan kepada pemerintah daerah,,,
526222,Belanja Peralatan dan Mesin Tugas Pembantuan Untuk Diserahkan kepada Pemerintah Daerah,,,
526223,Belanja Gedung dan Bangunan Tugas Pembantuan Untuk Diserahkan kepada Pemerintah,,,
Daerah,,,,
,,,,
Hal :,28,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
526224,"Belanja Jalan, Irigasi dan Jaringan Tugas Pembantuan Untuk Diserahkan kepada Pemerintah",,,
Daerah,,,,
526311,Belanja Barang Lainnya untuk diserahkan kepada masyarakat/Pemda,,,
526312,Belanja Barang untuk Bantuan Lainnya yang Memiliki Karakteristik Bantuan Pemerintah,,,
527111,Belanja Tanah Untuk Diserahkan kepada Mantan Presiden dan/atau Wakil Presiden,,,
527112,Belanja Peralatan dan Mesin Untuk Diserahkan kepada Mantan Presiden dan/atau Wakil,,,
Presiden,,,,
527113,Belanja Gedung dan Bangunan Untuk Diserahkan kepada Mantan Presiden dan/atau Wakil,,,
Presiden,,,,
53,BELANJA MODAL,,,
531111,Belanja Modal Tanah,,,
531112,Belanja Modal Pembebasan Tanah,,,
531113,Belanja Modal Pembayaran Honor Tim Tanah,,,
531114,Belanja Modal Pembuatan Sertifikat Tanah,,,
531115,Belanja Modal Pengurukan dan Pematangan Tanah,,,
531116,Belanja Modal Biaya Pengukuran Tanah,,,
531117,Belanja Modal Perjalanan Pengadaan Tanah,,,
532111,Belanja Modal Peralatan dan Mesin,,,
532112,Belanja Modal Bahan Baku Peralatan dan Mesin,,,
532113,Belanja Modal Upah Tenaga Kerja dan Honor Pengelola Teknis  Peralatan dan Mesin,,,
532114,Belanja Modal Sewa Peralatan dan Mesin,,,
532115,Belanja Modal Perencanaan dan Pengawasan Peralatan dan Mesin,,,
532116,Belanja Modal Perijinan Peralatan dan Mesin,,,
532117,Belanja Modal Pemasangan Peralatan dan Mesin,,,
532118,Belanja Modal Perjalanan Peralatan dan Mesin,,,
532121,Belanja Penambahan Nilai Peralatan dan Mesin,,,
533111,Belanja Modal Gedung dan Bangunan,,,
533112,Belanja Modal Bahan Baku Gedung dan Bangunan,,,
533113,Belanja Modal Upah Tenaga Kerja dan Honor Pengelola Teknis Gedung dan Bangunan,,,
533114,Belanja Modal Sewa Peralatan Gedung dan Bangunan,,,
533115,Belanja Modal Perencanaan dan Pengawasan Gedung dan Bangunan,,,
533116,Belanja Modal Perizinan Gedung dan Bangunan,,,
533117,"Belanja Modal Pengosongan dan Pembongkaran Bangunan Lama, Gedung dan Bangunan",,,
533118,Belanja Modal Perjalanan Gedung dan Bangunan,,,
533121,Belanja Penambahan Nilai Gedung dan Bangunan,,,
534111,Belanja Modal Jalan dan Jembatan,,,
534112,Belanja Modal Bahan Baku Jalan dan Jembatan,,,
534113,Belanja Modal Upah Tenaga Kerja dan Honor Pengelola Teknis Jalan dan jembatan,,,
534114,Belanja Modal Sewa Peralatan Jalan dan Jembatan,,,
534115,Belanja Modal Perencanaan dan Pengawasan Jalan dan Jembatan,,,
534116,Belanja Modal Perijinan Jalan dan Jembatan,,,
534117,Belanja Modal  Pengosongan dan Pembongkaran Bangunan Lama Jalan dan Jembatan,,,
534118,Belanja Modal Perjalanan Jalan dan Jembatan,,,
534121,Belanja Modal Irigasi,,,
534122,Belanja Modal Bahan Baku Irigasi,,,
534123,Belanja Modal Upah Tenaga Kerja dan Honor Pengelola Teknis Irigasi,,,
534124,Belanja Modal Sewa Peralatan Irigasi,,,
534125,Belanja Modal Perencanaan dan Pengawasan Irigasi,,,
534126,Belanja Modal Perijinan Irigasi,,,
534127,Belanja Modal  Pengosongan dan Pembongkaran Bangunan Lama Irigasi,,,
534128,Belanja Modal Perjalanan Irigasi,,,
,,,,
Hal :,29,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
534131,Belanja Modal Jaringan,,,
534132,Belanja Modal Bahan Baku  Jaringan,,,
534133,Belanja Modal Upah Tenaga Kerja dan Honor Pengelola Teknis Jaringan,,,
534134,Belanja Modal Sewa Peralatan Jaringan,,,
534135,Belanja Modal Perencanaan dan Pengawasan Jaringan,,,
534136,Belanja Modal Perijinan Jaringan,,,
534137,Belanja Modal  Pengosongan dan Pembongkaran Bangunan  Jaringan,,,
534138,Belanja Modal Perjalanan Jaringan,,,
534141,Belanja Penambahan Nilai Jalan dan Jembatan,,,
534151,Belanja Penambahan Nilai Irigasi,,,
534161,Belanja Penambahan Nilai Jaringan,,,
536111,Belanja Modal Lainnya,,,
536121,Belanja Penambahan Nilai Fisik Lainnya,,,
537111,Belanja Modal Tanah,,,
537112,Belanja Modal Peralatan dan Mesin,,,
537113,Belanja Modal Gedung dan Bangunan,,,
537114,"Belanja Modal Jalan, Irigasi dan Jaringan",,,
537115,Belanja Modal Fisik Lainnya,,,
54,BELANJA PEMBAYARAN KEWAJIBAN UTANG,,,
541111,Belanja Pembayaran Bunga Surat Perbendaharaan  Negara - Rupiah,,,
541112,Belanja Pembayaran Bunga SBN-TDR,,,
541113,Belanja Pembayaran Bunga Repo-TDR,,,
541119,Belanja Pembayaran Biaya/ kewajiban lainnya Bunga Surat Perbendaharan Negara,,,
541122,Belanja Pembayaran Bunga SBN Valas-TDR,,,
541123,Belanja Pembayaran Bunga Repo Valas-TDR,,,
541211,Belanja Pembayaran Bunga Obligasi Negara - Rupiah,,,
541219,Belanja Pembayaran Biaya/kewajiban lainnya Obligasi Negara,,,
541221,Belanja Pembayaran Bunga Pinjaman Perbankan,,,
541229,Belanja Pembayaran Biaya/Kewajiban Obligasi Negara lainnya,,,
541231,Belanja Pembayaran Bunga Pinjaman Dalam Negeri,,,
541232,Belanja Biaya/Kewajiban Lainnya terhadap Pinjaman DN,,,
541241,Belanja Pembayaran Biaya Transfer Pinjaman Dalam Negeri,,,
541251,Belanja Pembayaran Bunga Obligasi Negara - Valas,,,
541259,Belanja Pembayaran Biaya/Kewajiban Lainnya Obligasi Negara,,,
541261,Belanja Bunga Obligasi Negara Rupiah diterima Muka,,,
541262,Belanja Bunga Obligasi Negara Valas diterima di muka,,,
541311,Belanja Pembayaran Imbalan SBSN - Jangka Panjang,,,
541312,Belanja Pembayaran Biaya/kewajiban lainnya - Imbalan SBSN Jangka Panjang,,,
541321,Belanja Pembayaran Imbalan SBSN - Jangka Pendek,,,
541322,Belanja Pembayaran Biaya/kewajiban lainnya - Imbalan SBSN Jangka Pendek,,,
541331,Belanja Pembayaran Imbalan SPN Syariah,,,
541332,Belanja Pembayaran Biaya/Kewajiban Lainnya-Imbalan SPN Syariah,,,
541341,Belanja Pembayaran Imbalan SBSN - Jangka Panjang Valas,,,
541342,Belanja Pembayaran Biaya/Kewajiban Lainnya - Imbalan SBSN Jangka Panjang Valas,,,
541361,Belanja Imbalan SBSN-jangka panjang diterima di muka,,,
541362,Belanja Imbalan Surat Berharga Syariah Negara Jangka Panjang Valas diterima di Muka,,,
541411,Belanja Bunga Pinjaman Program,,,
541419,Belanja Biaya/kewajiban lainnya Terhadap Pinjaman Program,,,
541421,Belanja Bunga Pinjaman Proyek,,,
541429,Belanja Biaya/kewajiban lainnya Terhadap Pinjaman Proyek,,,
541431,Belanja Bunga Obligasi Negara - Valas,,,
,,,,
Hal :,30,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
541439,Belanja Biaya/kewajiban lainnya - Bunga Obligasi Negara,,,
541441,Belanja Bunga Utang LN dari Penjadualan Kembali Pinjaman Program,,,
541442,Belanja Bunga Utang LN dari Penjadualan Kembali Pinjaman Proyek,,,
541449,Belanja Biaya/kewajiban lainnya - Bunga Utang LN Melalui Penjadualan Kembali Pinjaman,,,
541451,Belanja Pembayaran Bunga Surat Perbendaharaan  Negara - Valuta Asing,,,
541459,Belanja Pembayaran Biaya/kewajiban lainnya Bunga Surat Perbendaharan Negara,,,
541461,Belanja Pembayaran Biaya Transfer Pinjaman Luar Negeri,,,
541511,Belanja Pembayaran Imbalan SBSN - Jangka Panjang - Valas,,,
541519,Belanja Pembayaran Biaya/kewajiban lainnya - Imbalan SBSN Jangka Panjang - Valas,,,
541521,Belanja Pembayaran Imbalan SBSN - Jangka Pendek - Valas,,,
541529,Belanja Pembayaran Biaya/kewajiban lainnya - Imbalan SBSN Jangka Pendek - Valas,,,
542111,Belanja Pembayaran Discount Surat Perbendaharaan Negara Dalam Negeri,,,
542119,Belanja Pembayaran Biaya/kewajiban lainnya - Discount Surat Perbendaharaan Negara Dalam,,,
Negeri,,,,
542121,Belanja Pembayaran Discount Obligasi Negara Dalam Negeri,,,
542129,Belanja Pembayaran Biaya/kewajiban lainnya - Discount Obligasi Negara Dalam Negeri,,,
542141,Belanja Pembayaran Discount Obigasi Negara Valas,,,
542149,Belanja Pembayaran Biaya/Kewajiban Lainnya - Discount Obligasi Negara Valas,,,
543111,Belanja Pembayaran Discount Surat Perbendaharaan Negara Luar Negeri,,,
543119,Belanja Pembayaran Biaya/kewajiban lainnya - Discount Surat Perbendaharaan Negara Luar,,,
Negeri,,,,
543121,Belanja Pembayaran Discount Obligasi  Negara Luar Negeri,,,
543129,Belanja Pembayaran Biaya/kewajiban lainnya - Discount Obligasi Negara Luar Negeri,,,
544111,Belanja Pembayaran Loss on Bond Redemption atas Pembelian Kembali Obligasi Negara Dalam,,,
Negeri,,,,
544112,Belanja Pembayaran Loss on Bond Redemption atas Pembelian Kembali SBSN,,,
544113,Belanja Pembayaran Loss on Bond Redemption atas Pembelian Kembali Obligasi Negara Valas,,,
544114,Belanja Pembayaran Loss on Bond Redemption atas Pembelian Kembali SBSN Valas,,,
544211,Belanja Pembayaran Loss on Bond Redemption atas Pembelian Kembali Obligasi Luar Negeri,,,
545111,Belanja Pembayaran Discount SBSN jangka Panjang Dalam negeri,,,
545119,Belanja Pembayaran Biaya/kewajiban lainnya - Discount SBSN Jangka Panjang,,,
545121,Belanja Pembayaran Discount SBSN - Jangka Pendek,,,
545129,Belanja Pembayaran Biaya/kewajiban lainnya - Disocunt SBSN Jangka Pendek,,,
545131,Belanja Pembayaran Discount SPN-S,,,
545139,Belanja Pembayaran Biaya/Kewajiban Lainnya-Discount SPN,,,
546111,Belanja Pembayaran Discount SBSN - Jangka Panjang - Valas,,,
546119,Belanja Pembayaran Biaya/kewajiban lainnya - Discount SBSN Jangka Panjang - Valas,,,
546121,Belanja Pembayaran Discount SBSN - Jangka Pendek - Valas,,,
546129,Belanja Pembayaran Biaya/kewajiban lainnya - Discount SBSN Jangka Pendek - Valas,,,
547111,Belanja Pembayaran Imbalan Bunga Pajak  (SPM-IB Pajak),,,
547112,Belanja Pembayaran Bunga Pinjaman Perbankan,,,
547113,Belanja Pembayaran Imbalan Bunga Bea dan Cukai (SPM-IB Bea dan Cukai),,,
547119,Belanja Pembayaran Biaya/Kewajiban Lainnya - Bunga Dalam Negeri Jangka Pendek Lainnya,,,
548111,Belanja terkait Pendapatan Hibah,,,
55,BELANJA SUBSIDI,,,
551111,Belanja Subsidi Lembaga Keuangan,,,
551211,Belanja Subsidi Avgas,,,
551212,Belanja Subsidi Avtur,,,
551213,Belanja Subsidi Premium,,,
551214,Belanja Subsidi Minyak Bakar,,,
551215,Belanja Subsidi Minyak Solar,,,
,,,,
Hal :,31,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
551216,Belanja Subsidi Minyak Diesel,,,
551217,Belanja Subsidi Minyak Tanah,,,
551218,Belanja Subsidi Elpiji,,,
551219,Belanja Subsidi Liquefied Gas For Vehicle (LGV),,,
551311,Belanja Subsidi pangan,,,
551312,Belanja Subsidi listrik,,,
551313,Belanja Subsidi benih,,,
551314,Belanja Subsidi obat,,,
551315,Belanja Subsidi gula,,,
551316,Belanja Subsidi pupuk,,,
551317,Belanja Subsidi perawatan beras,,,
551318,Belanja Subsidi pengawasan pupuk,,,
551319,Belanja Subsidi harga/biaya lainnya,,,
551321,Belanja Subsidi PPh,,,
551322,Belanja Subsidi PPN,,,
551323,Belanja Subsidi BM-DTP,,,
551331,Belanja Subsidi haji,,,
551332,Belanja Subsidi kendaraan bermotor,,,
551339,Belanja Subsidi lainnya,,,
551341,Belanja Subsidi Minyak Goreng,,,
551411,Belanja Subsidi PT KAI,,,
551412,Belanja Subsidi PT PELNI,,,
551413,Belanja Subsidi PT Pos Indonesia,,,
551414,Belanja Subsidi TVRI,,,
551415,Belanja Subsidi BULOG dihapuskan,,,
551419,Belanja Subsidi dalam rangka PSO Lainnya,,,
552111,Belanja Subsidi Lembaga Keuangan,,,
552112,Belanja Subsidi Bantuan Uang Muka Perumahan,,,
552121,Belanja Subsidi Bunga KUT,,,
552122,Belanja Subsidi Bunga KOP PIR,,,
552123,Belanja Subsidi Bunga KOP,,,
552124,Belanja Subsidi Bunga KOP PRIM,,,
552125,Belanja Subsidi Bunga KPR,,,
552126,Belanja Subsidi Bunga Ketahanan Pangan (KKP) dan Energi,,,
552127,Belanja Subsidi Bunga Kredit Program Eks KLBI,,,
552128,Belanja Subsidi Bunga Kredit Biofuel (KPEN-RP),,,
552129,Belanja Subsidi Bunga kredit program lainnya,,,
552131,Belanja Subsidi Imbalan Jasa Penjaminan,,,
552132,Belanja Subsidi Risk Sharing KKP dan Energi,,,
552141,Belanja Subdidi Bunga Pengusaha NAD dan Nias,,,
552142,Belanja Subsidi Kredit Sektor Peternakan,,,
552143,Belanja Subsidi Kredit Resi Gudang,,,
552211,Belanja Subsidi Lembaga Non Keuangan,,,
56,BELANJA HIBAH,,,
561111,Belanja Hibah Kepada Pemerintah Luar Negeri,,,
562111,Belanja Hibah Kepada Organisasi Internasional,,,
563111,Belanja Hibah Kepada Pemerintah Daerah,,,
564111,Belanja Hibah Kepada Organisasi Dalam Negeri,,,
565111,Belanja Pembayaran Biaya/Kewajiban Lainnya Terkait Pendapatan/Belanja Hibah,,,
57,BELANJA BANTUAN SOSIAL,,,
571111,Belanja Rehabilitasi Sosial dalam Bentuk Uang,,,
,,Hal :,32,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
571112,Belanja Rehabilitasi Sosial dalam Bentuk Barang/Jasa,,,
572111,Belanja Bantuan Sosial Untuk Jaminan Sosial dalam Bentuk Uang,,,
572112,Belanja Bantuan Sosial Untuk Jaminan Sosial dalam Bentuk Barang/Jasa,,,
573111,Belanja Bantuan Sosial untuk Pemberdayaan Sosial dalam Bentuk Uang,,,
573112,Belanja Bantuan Sosial untuk Pemberdayaan Sosial dalam bentuk barang/jasa,,,
574111,Belanja Bantuan Sosial Untuk Perlindungan Sosial dalam Bentuk Uang,,,
574112,Belanja Bantuan Sosial Untuk Perlindungan Sosial dalam Bentuk Barang/Jasa,,,
575111,Belanja Bantuan Sosial Untuk Penanggulangan Kemiskinan dalam Bentuk Uang,,,
575112,Belanja Bantuan Sosial Untuk Penanggulangan Kemiskinan dalam Bentuk Barang/Jasa,,,
576111,Belanja Bantuan Sosial Untuk Penanggulangan Bencana dalam Bentuk Uang,,,
576112,Belanja Bantuan Sosial Untuk Penanggulangan Bencana dalam Bentuk Barang/Jasa,,,
58,BELANJA LAIN-LAIN,,,
581111,Belanja Cadangan Umum,,,
581112,Belanja Cadangan Tanggap Darurat (Dana Kontinjensi),,,
581113,Belanja Cadangan Dana Reboisasi,,,
581114,Belanja Cadangan Tunjangan Beras PNS/TNI/Polri,,,
581115,Belanja Cadangan Kenaikan Harga Tanah (Land Capping),,,
581116,Belanja Cadangan Risiko Perubahan Asumsi Makro,,,
581117,Belanja Cadangan Stabilisasi Harga Pangan,,,
581118,Belanja Cadangan Risiko Lifting,,,
581119,Belanja Cadangan Lainnya,,,
581121,Belanja Cadangan Fiskal Lainnya (Risiko Kenaikan TTL Listrik),,,
581122,Belanja Cadangan Beras Pemerintah,,,
581123,Belanja Cadangan Benih Nasional,,,
581131,Belanja  Biaya/Upah Pungut PBB untuk DJP,,,
581132,Belanja KONI,,,
581133,Belanja Dana Penunjang (PHLN),,,
581134,Belanja Non Modal-Otorita Batam,,,
581135,Belanja karena rugi selisih kurs dalam pengelolaan Rekening Milik BUN,,,
581136,Jasa Surveyor,,,
581137,Jasa Perbendaharaan,,,
581138,Jasa Pelayanan Bank Operasional,,,
581141,Belanja TVRI,,,
581142,Belanja RRI,,,
581143,Belanja Pengembalian Penerimaan Hibah Karena Pengeluaran Ineligible,,,
581144,Belanja Kompensasi Kenaikan Harga BBM,,,
581145,Dana Cadangan Resiko Kenaikan Harga Tanah,,,
581149,Belanja lain-lain,,,
581211,Belanja Lain-lain Lembaga Non Kementerian,,,
581212,Belanja Operasional Kegiatan SKK MIgas,,,
581311,Belanja Fee Pelayanan Bank/Pos Persepsi,,,
581312,Jasa Surveyor,,,
581313,Jasa Perbendaharaan,,,
581314,Jasa Pelayanan Bank Operasional,,,
581315,Belanja Jasa Pelayanan Perbendaharaan,,,
581316,Belanja Pembayaran Selisih Harga Beras Bulog,,,
581319,Belanja Lain-lain Jasa Pelayanan BUN Lainnya,,,
581411,Belanja Iuran ke Lembaga Internasional,,,
581412,Belanja Ongkos Angkut Beras PNS Distrik Pedalaman Papua,,,
581413,Belanja Tunggakan dan Klaim Pihak Ketiga,,,
581414,Belanja Dana Penunjang (PHLN),,,
,,,,
Hal :,33,,,
,,,,
KODE AKUN (BAGAN AKUN STANDAR),,,,
,,,,
581415,Belanja karena rugi selisih kurs dalam pengelolaan Rekening Milik BUN,,,
581416,Belanja Penugasan PT SMI,,,
581417,Belanja Kompensasi Kenaikan Harga BBM,,,
581418,Belanja Konversi BBM ke BBG untuk Transportasi Umum,,,
581419,Belanja Lain-lain BUN Lainnya,,,
581511,Belanja Keperluan Mendesak/Tak Terduga,,,
581512,Belanja Tanggap Darurat Penanggulangan Bencana,,,
581911,Belanja Pemilu,,,
581919,Belanja Lain-lain,,,
592211,Beban Penyusutan Kemitraan dengan Pihak Ketiga,,,
592221,Beban Penyusutan Aset Lain-lain,,,
592222,Beban Penyusutan Penyusutan Aset Tetap yang Tidak Digunakan dalam Operasional Pemerintah,,,
592231,Beban Penyusutan Aset Eks BPPN,,,
592232,Beban Penyusutan Aset yang Diserahkelolakan pada PT. PPA,,,
592233,Beban Penyusutan Aset BUMN yang Belum Ditetapkan Statusnya,,,
592234,Beban Penyusutan Aset yang Berasal dari Kontraktor Kontrak Kerja Sama,,,
592235,Beban Penyusutan Aset Eks Kelolaan PT. PPA,,,
592236,Beban Penyusutan Aset Eks Pertamina,,,
592237,Beban Penyusutan Aset yang Berasal dari Kontraktor PKP2B,,,
592238,Beban Penyusutan Aset Idle yang Sudah Diserahkan ke DJKN,,,
592239,Beban Penyusutan Aset Lain-lain BUN,,,
592241,Beban Penyusutan Aset Lain-lain BLU,,,
592242,Beban Penyusutan Aset Tetap yang Tidak Digunakan dalam Operasi Pemerintahan BLU,,,
594243,Beban Penyisihan Piutang Tidak Tertagih - Bagian Lancar Piutang Jangka Panjang,,,
,Penanggulangan Lumpur Sidoarjo,,,
